corp_code,corp_name,stock_code,ceo_nm,induty_code,adres,hm_url,est_dt,acc_mt,updated_at
00117188,효성,004800,"조현준, 황윤언",649,서울특별시 마포구  마포대로 119 (공덕동),www.hyosung.com,19661103,12,2026-07-09T22:31:39
00117601,유안타증권,003470,뤄즈펑,66121,서울특별시 영등포구 국제금융로 39 여의도동 앵커원,www.yuantakorea.com,19620604,12,2026-07-09T22:31:39
00169215,에너토크,019990,이충열,29133,경기도 여주군  능서면 능여로 344,www.enertork.com,19870516,12,2026-07-09T22:31:39
00187725,코콤,015710,고진호,26410,서울 강서구 염창동 260-7,www.kocom.com,19800115,12,2026-07-09T22:31:40
00131939,선도전기,007610,권  혁,28123,경기도 안산시 단원구 시화벤처로 444 (성곡동),www.seondo.co.kr,19720122,12,2026-07-09T22:31:40
00159573,한국주철관공업,000970,"김태형, 이창훈, 김영훈 (각자대표제)",24131,부산광역시 사하구  을숙도대로 525,www.kcip.co.kr,19530427,12,2026-07-09T22:31:40
00246620,케이엘넷,039420,"정지원, 전기정",61299,서울 강남구 역삼로 155(역삼동 748-14),www.klnet.co.kr,19940330,12,2026-07-09T22:31:41
00477257,지나인제약,078650,김찬규,27301,"경기도 성남시 중원구 둔촌대로 519 지층 비105호(상대원동, 중일아인스프라츠3차)",www.kolen.com,19991103,12,2026-07-09T22:31:41
00273615,비케이탑스,030790,정상룡,620,"서울특별시 강남구 테헤란로 401 17층(삼성동, 남경센타)",www.bktops.co.kr,19910330,12,2026-07-09T22:31:41
01128622,이스트에이드,239340,김남현,631,서울특별시 서초구 반포대로 3 이스트빌딩 -,www.zuminternet.com ,20160212,12,2026-07-09T22:31:42
00129642,상신브레이크,041650,박세종,303,대구광역시 달성군 논공읍 논공중앙로33길 10,www.sangsin.com,19750813,12,2026-07-09T22:31:42
00137368,신풍,002870,정학헌,467,서울특별시 강남구 압구정로 104 501호,spinc.co.kr,19600106,12,2026-07-09T22:31:42
00547510,툴젠,199800,유종상,701,"서울특별시 강서구 마곡중앙로 172 바이오이노베이션파크,8층",toolgen.com,19991008,12,2026-07-09T22:31:42
00573269,에스코넥,096630,김치원,26422,경기도 광주시  오포읍 마루들길172번길 30,www.s-connect.co.kr,20000111,12,2026-07-09T22:31:43
00657987,KX,122450,이강봉,60221,서울특별시 강동구 고덕비즈밸리로6길 90 9층,www.kxgroup.co.kr,20001019,12,2026-07-09T22:31:43
00675594,디티앤씨,187220,남기혁,729,경기도 용인시 처인구 유림로154번길 42,www.dtnc.co.kr,20001018,12,2026-07-09T22:31:43
01217795,엠에프씨,432980,"황성관, 서기형(각자 대표이사)",21100,경기도 화성시 마도면 청원산단7길 35(청원리 1453),www.mfcglobal.co.kr,20080307,12,2026-07-09T22:31:44
01237540,이녹스첨단소재,272290,"장경호, 강정태(각자 대표이사)",2629,충청남도 아산시 둔포면 아산밸리로 171,www.innoxamc.com,20170601,12,2026-07-09T22:31:44
01390399,솔트웨어,328380,이정근,620,"경기도 과천시 과천대로12길 117 지동 701호,702호,802호(문원동 과천지식정보타운공공주택지구지식10블록",saltware.co.kr,20190604,12,2026-07-09T22:31:44
00367604,SM Life Design,063440,"남화민, 박준영",182,경기도 파주시 직지길 376,smlifedesign.com,19981229,12,2026-07-09T22:31:45
00125743,현대비앤지스틸,004560,"대표이사 사장 정일선, 대표이사 전무 김성문(각자 대표이사)",24122,경상남도 창원시 성산구  적현로 124,www.hyundai-bngsteel.com,19660407,12,2026-07-09T22:31:45
00656951,현대이지웰,090850,박종선,58222,서울특별시 서대문구 충정로 23 풍산빌딩,www.hyundaiezwel.com,20030114,12,2026-07-09T22:31:45
00130684,서울도시가스,017390,공동대표이사 진용민 공동대표이사 황주석,35200,서울특별시 강서구 공항대로 607 (염창동),www.seoulgas.co.kr,19831128,12,2026-07-09T22:31:46
00155212,포스코DX,022100,심민석,72129,경상북도 포항시 남구 호동로 68,www.poscodx.com/kor/,19891118,12,2026-07-09T22:31:46
01027828,퓨릿,445180,김정수,20119,경상북도 경주시 안강읍 사박길 21 주식회사 퓨릿,purit.co.kr,20100104,12,2026-07-09T22:31:46
00250137,와이어블,065530,"장병권, 김문환(각자대표이사)",61299,서울특별시 송파구 법원로11길 28 BK타워 11층,www.wiable.co.kr,19961230,12,2026-07-09T22:31:47
00261957,한국정보공학,039740,"유용석, 황봉남(각자 대표이사)",467,경기도 성남시 분당구  황새울로359번길 7,www.kies.co.kr,19901210,12,2026-07-09T22:31:47
00269889,누리플렉스,040160,한정훈,58221,서울특별시 서초구 사평대로 16(방배동 750-14번지),www.nuriflex.co.kr,19940418,12,2026-07-09T22:31:47
00408336,인산가,062580,김윤세,108,경상남도 함양군 수동면 수동농공길 23-26,www.insanga.co.kr,19920302,12,2026-07-09T22:31:48
01025644,강스템바이오텍,217730,나종천,211,서울특별시 강남구 테헤란로 522 홍우빌딩 9층,www.kangstem.com,20101029,12,2026-07-09T22:31:48
00475985,시너지이노베이션,048870,박진형,271,"경기도 성남시 중원구 사기막골로 52 5층(상대원동, 선텍시티2)",http://www.synergyinnovation.co.kr,19980402,12,2026-07-09T22:31:48
00138598,아비코전자,036010,김창수,26293,경기도 성남시 중원구  둔촌대로388번길 31,www.abco.co.kr,19731019,12,2026-07-09T22:31:49
00297448,플래스크,041590,"윤수아, 장성환 (각자대표)",424,서울특별시 송파구 법원로11길 11 비동 1305호,www.flask.global,19981228,12,2026-07-09T22:31:49
00578130,아퓨어스,149300,최선덕,701,경기도 평택시 청북읍 한산길 44,www.apures.com,20010705,12,2026-07-09T22:31:49
01118281,피플바이오,304840,"강성민, 전용범",213,"경기도 성남시 분당구 판교로 242, 판교디지털센터 C동 7층",www.peoplebio.net/kr/index.php,20020909,12,2026-07-09T22:31:50
01709065,마키나락스,477850,윤성호,582,"서울특별시 서초구 강남대로 343 신덕빌딩, 12층",www.makinarocks.ai,20171221,12,2026-07-09T22:31:50
00876643,캐프,198080,"강명구, 정용의(각자대표)",26224,경기도 화성시 마도면 청원산단1길 69 -,www.newportdisplay.co.kr,20100202,12,2026-07-09T22:31:50
01724338,하나28호기업인수목적,454750,오동호,66199,서울특별시 영등포구 의사당대로 82,,20230306,12,2026-07-09T22:31:50
01882845,GS피앤엘,499790,박민수,64992,"서울특별시 강남구 논현로 508, GS타워",www.gspnl.com,20241202,12,2026-07-09T22:31:51
01466832,라피치,403360,"김경회, 이재혁",58221,"서울특별시 강남구 도곡로8길 6, 3층(도곡동, 지호빌딩)",www.rapeech.com,20051101,12,2026-07-09T22:31:51
01579020,아이엠지티,456570,"이학종, 손건호 (각자 대표이사)",213,"경기도 성남시 분당구 돌마로 1724층 H4102호, H4103호, H4308호 (정자동, 헬스케어혁신파크)",www.imgt.co.kr/,20100405,12,2026-07-09T22:31:51
00676122,지디,155960,박종수,26211,충청북도 청주시 흥덕구  대신로146번길 174,www.g-display.com,20050621,12,2026-07-09T22:31:52
01071944,미래생명자원,218150,이재환,109,"서울특별시 송파구 법원로9길 26 D동 506 ~ 512호(문정동, H business PARK)",www.milaebio.com,20150406,12,2026-07-09T22:31:52
00164672,한일현대시멘트,006390,"전근식, 오해근",23311,서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩,WWW.HANILHDCEMENT.COM,19691230,12,2026-07-09T22:31:52
01933981,비엔케이제3호스팩,0068Y0,서이덕,66199,"서울특별시 영등포구 국제금융로2길 24 6층(여의도동, 비엔케이금융타워)",bnkspac.com,20250526,12,2026-07-09T22:31:53
01782004,뉴로핏,380550,"빈준길, 김동현",58222,"서울특별시 강남구 테헤란로 124 삼원타워, 12층",www.neurophet.com/,20160314,12,2026-07-09T22:31:53
01263022,BGF리테일,282330,민승배,47122,서울특별시 강남구 테헤란로 405 BGF사옥,www.bgfretail.com,20171101,12,2026-07-09T22:31:53
00219097,BGF,027410,홍정국,64992,서울특별시 강남구 테헤란로 405,www.bgf.co.kr,19941201,12,2026-07-09T22:31:54
01335143,로킷헬스케어,376900,유석환,21309,"서울특별시 금천구 디지털로10길 9, 12층",rokithealthcare.com,20120120,12,2026-07-09T22:31:54
00161426,한미사이언스,008930,김재교,64992,경기도 화성시 팔탄면 무하로 214 한미약품(주) 팔탄공단,www.hanmiscience.co.kr,19730615,12,2026-07-09T22:31:54
01042429,넥써쓰,205500,장현국,582,경기도 성남시 분당구 대왕판교로606번길 10 15층(알파리움 제타워 1동),www.action2quare.com,20140827,12,2026-07-09T22:31:55
01068658,선샤인푸드,217620,김대은,561,인천광역시 남동구 호구포로 194 제11층 제1117호(고잔동),www.sunshinefood.co.kr,20150330,12,2026-07-09T22:31:55
00656021,비에프랩스,139050,"한상우, 조영중(공동 대표이사) 김경훈(각자 대표이사)",62021,경기도 안양시 만안구 예술공원로 153-323층(석수동 825-1 3층),-,20060220,12,2026-07-09T22:31:55
01046203,로아앤코홀딩스,204630,배준오,901,"서울특별시 성동구 독서당로39길 37-37 302호(옥수동, 루하우스)",www.loancoholdings.com,20140812,12,2026-07-09T22:31:55
00268011,일레덱스홀딩스,033550,최규봉,46711,"서울특별시 강남구 테헤란로70길 14-6 (대치동, 세왕종합상사빌딩) B동 3층",luxon.co.kr,19790108,12,2026-07-09T22:31:56
00814582,탑런토탈솔루션,336680,박영근,262,경상북도 구미시 옥계2공단로 46-14,toprun.co.kr/,20040524,12,2026-07-09T22:31:56
01760738,OCI,456040,김유신,20129,서울특별시 중구 소공로 94 OCI빌딩,www.oci.co.kr,20230502,12,2026-07-09T22:31:56
00126089,DH오토넥스,000300,최준용,303,전북특별자치도 김제시 용지면 용지로 55 김제(본사),www.dayouplus.co.kr,19671230,12,2026-07-09T22:31:57
01602638,한싹,430690,이주도,58221,서울특별시 강동구 고덕비즈밸리로2가길 61 한싹타워,www.hanssak.co.kr,20000622,12,2026-07-09T22:31:57
01011562,우성아이비,194610,이희재,339,인천광역시 부평구 부평북로 297 (갈산동),zebec.co.kr,20140219,12,2026-07-09T22:31:57
00942131,앤디포스,238090,권오빈,222,충청북도 음성군 대소면 한삼로 224-7,www.ndfos.com,20100623,12,2026-07-09T22:31:58
00410739,푸른소나무,057880,장석열,872,"경기도 용인시 기흥구 기흥로 60-1, 제씨동 1405호(구갈동, 기흥아이씨티밸리) -",www.philosyshealthcare.co.kr,19980506,12,2026-07-09T22:31:58
00148461,제일연마,001560,"오유인, 오현수, 추헌주 (각자 대표)",23992,경상북도 포항시 남구 대송로101번길 34(장흥동),www.grinding.co.kr,19741227,12,2026-07-09T22:31:58
00151447,천지산업,001490,한지혜,46417,경기도 여주시 가남읍 경충대로 1022 (은봉리),www.chunji.co.kr,19550621,12,2026-07-09T22:31:59
00385363,빅텍,065450,임만규,27211,인천광역시 연수구 연구단지로55번길 25 -,www.victek.co.kr,19960109,12,2026-07-09T22:31:59
00119195,동화약품,000020,"유준하, 윤인호(각자 대표이사)",212,서울특별시 중구 서소문로9길 20 -,www.dong-wha.co.kr,18970925,12,2026-07-09T22:31:59
00265421,인지디스플레,037330,"정혜승, 배학범",26211,경기도 안산시 단원구  동산로 88,www.inzidisplay.co.kr,19920317,12,2026-07-09T22:32:00
00914341,아이티켐,309710,김인규,21100,충청북도 청주시 청원구 오창읍 양청송대길 231,itchem.co.kr/home/main.php,20050526,12,2026-07-09T22:32:00
00106623,현대위아,011210,권오성,303,경상남도 창원시 성산구  정동로 153,www.hyundai-wia.com,19760329,12,2026-07-09T22:32:00
00172228,엔케이,085310,박제완,2512,부산광역시 강서구 과학산단로 194-11 (주)엔케이,www.nkcf.com,19840801,12,2026-07-09T22:32:01
00416414,넥스턴앤롤코리아,089140,이주한,292,경기도 용인시 기흥구 기흥단지로121번길 35 (고매동),www.nexturn.co.kr,20000718,12,2026-07-09T22:32:01
00659161,싸이맥스,160980,정혜은,29271,경기도 화성시 동탄면 동탄산단2길 47 (주)싸이맥스,www.cymechs.com,20051202,12,2026-07-09T22:32:01
01692321,미래에셋비전기업인수목적2호,446190,이효상,66199,서울특별시 중구 을지로5길 26 미래에셋 센터원(Mirae Asset CENTER1),,20220923,12,2026-07-09T22:32:02
01428948,오아,342870,김상무,47320,서울특별시 서초구 효령로46길 97,www.oa-world.com,20140129,12,2026-07-09T22:32:02
00631518,SK이노베이션,096770,"추형욱, 장용호",192,서울특별시 종로구  종로 26,www.SKinnovation.com,20070703,12,2026-07-09T22:32:02
01712616,엔에이치기업인수목적29호,451700,박준우,66199,서울특별시 영등포구 여의대로 108,,20230103,12,2026-07-09T22:32:02
01596221,세미티에스,0017J0,민남홍,29299,경기도 용인시 기흥구 용구대로2211번길 7,www.semi-ts.com,20140217,12,2026-07-09T22:32:03
01682740,아이비케이에스제21호기업인수목적,442770,김태우,661,"서울특별시 영등포구 국제금융로6길 11(여의도동, 삼덕빌딩)",ibks.com,20220826,12,2026-07-09T22:32:03
01466373,알트,459550,이상수,264,"경기도 성남시 분당구 성남대로331번길 8, 1201호(정자동, 킨스타워)",www.altech.kr/,20170901,12,2026-07-09T22:32:03
00976615,틸론,217880,최백준,58222,서울특별시 강서구 마곡중앙14로 22틸론,www.tilon.com,20010808,12,2026-07-09T22:32:04
00204642,티비씨,033830,김한덕,60210,대구광역시 수성구 동대구로 23,www.tbc.co.kr,19941007,12,2026-07-09T22:32:04
00288495,HC홈센타,060560,박 병 윤,467,대구광역시 북구 노원로 139-6,www.home-center.co.kr,19880725,12,2026-07-09T22:32:04
00568461,HC보광산업,225530,김윤수,239,대구광역시 북구 유통단지로3길 40 &nbsp,www.bokwangindustry.co.kr,20040827,12,2026-07-09T22:32:05
00938688,SBI핀테크솔루션즈,950110,카네코 유이치,58222,"일본 동경 시부야구 시부야 2-1-1, 아오야마 퍼스트 빌딩",https://www.sbi-finsol.co.jp/kr/,20110404,03,2026-07-09T22:32:05
00203847,국일신동,060480,"최두현,손인국 (각자대표)",24221,경기도 안산시 단원구 번영2로 58 &nbsp,www.kukilmetal.com,19930226,12,2026-07-09T22:32:05
00104810,소노스퀘어,007720,정현철,468,강원도 홍천군 서면 한치골길 262,sonoseason.com,19720311,12,2026-07-09T22:32:06
00125974,삼부토건,001470,오일록,41221,서울특별시 종로구 종로41길 25 한덕빌딩 8-10층,www.sambu.co.kr,19550514,12,2026-07-09T22:32:06
00375931,인선이엔티,060150,김성수,38230,경기도 고양시 일산동구  동국로 240 인선ENT(주),www.insun.co.kr,19971106,12,2026-07-09T22:32:06
00885906,에이치와이티씨,148930,김욱현,25924,경기도 군포시 산본로101번길 9-14,www.hyseoul.com,20051221,12,2026-07-09T22:32:07
01397903,엔젠바이오,354200,김민식,739,"서울특별시 구로구 디지털로 288 303호. 304호. 305호. 306호. 307호. 제지1층 제비 127호, 제지1층 제비 1",ngenebio.com,20151030,12,2026-07-09T22:32:07
00519252,THE E&M,089230,신환률,639,서울특별시 서초구 강남대로101안길 41 .,www.theenm.com,20020708,12,2026-07-09T22:32:07
01405585,윙스풋,335870,"임신영, 김동린(각자대표)",474,"서울특별시 강남구 테헤란로98길 15 11층 (대치동, 송강빌딩)",www.wingsfoot.co.kr,20190902,12,2026-07-09T22:32:07
00145914,인터엠,017250,조남용,265,경기도 양주시 화합로1402번길 73 (덕정동),www.inter-m.co.kr,19831005,09,2026-07-09T22:32:08
01010615,세나테크놀로지,061090,김태용,26429,서울특별시 강남구 헌릉로 569길 19,www.sena.co.kr,19980713,12,2026-07-09T22:32:08
00208134,KNN,058400,이오상,60210,부산광역시 해운대구  센텀서로 30 케이엔엔타워,www.knn.co.kr,19940907,12,2026-07-09T22:32:09
01099667,에스디생명공학,217480,백인영,20423,서울특별시 강서구 마곡중앙8로1길 66 -,sdbiotech.co.kr,20080919,12,2026-07-09T22:32:19
00667425,에이팩트,200470,이성동,261,경기도 안성시 일죽면 서동대로 7280-26 &nbsp,www.apact.co.kr,20070620,12,2026-07-09T22:32:19
00121969,에쓰씨엔지니어링,023960,송한규,41225,"서울특별시 강서구 공항대로 396 7,8층",www.sc-eng.com,19710114,12,2026-07-09T22:32:20
00977650,엔케이젠바이오텍코리아,182400,김용만,211,경기도 수원시 영통구 창룡대로 440 -,www.nkmax.com,20020114,12,2026-07-09T22:32:20
00113535,대한해운,005880,민상기,50112,서울특별시 서대문구 신촌역로 30 -,www.korealines.co.kr,19681212,12,2026-07-09T22:32:20
00440712,리튬포어스,073570,변재석,339,서울특별시 성동구 아차산로17길 48 1120호,http://www.urbanlithium.com,19980523,12,2026-07-09T22:32:21
00103635,광림,014200,황태영,301,충청북도 청원군  현도면 청남로 484 (주)광림,www.kanglim.com,19800313,12,2026-07-09T22:32:21
00243979,수성웹툰,084180,유영학,29169,인천광역시 서구 뱃길1로 42 수성웹툰 주식회사,www.soosung.com,19820223,12,2026-07-09T22:32:21
01700921,삼성기업인수목적8호,448740,안신영,66199,서울특별시 서초구 서초대로74길 11,,20221031,12,2026-07-09T22:32:22
00128980,삼호개발,010960,"심재범, 이영열",421,충청남도 당진시  면천면 면천로 183,www.samhodev.co.kr/,19760115,12,2026-07-09T22:32:22
00291860,조광아이엘아이,044060,남을진,29133,경상남도 양산시 산막공단북10길 37 (산막동)  조광아이엘아이(주),www.jokwang.co.kr,19940531,12,2026-07-09T22:32:22
00159616,두산에너빌리티,034020,"박지원, 정연인, 박상현",29119,경상남도 창원시 성산구  두산볼보로 22 두산중공업 주식회사,https://www.doosanenerbility.com/kr,19620920,12,2026-07-09T22:32:22
00164742,현대자동차,005380,"정의선, 무뇨스 바르셀로 호세 안토니오, 최영일(각자 대표이사)",30121,서울특별시 서초구  헌릉로 12,www.hyundai.com,19671229,12,2026-07-09T22:32:23
01310269,IPARK현대산업개발,294870,정경구,411,서울특별시 용산구 한강대로23길 55 현대아이파크몰 9층,www.ipark-dvp.com,20180502,12,2026-07-09T22:32:23
00524421,테스,095610,"이재호, 주재영 (각자 대표이사)",29271,경기도 용인시 처인구 양지면 중부대로 2374-36,http://www.hites.co.kr,20020919,12,2026-07-09T22:32:23
00677334,아하,102950,이재수,262,경기도 김포시 양촌읍 황금로109번길 67 &nbsp,www.i-aha.com,19990603,12,2026-07-09T22:32:24
00966168,디알젬,263690,박정병,27111,경기도 광명시 하안로 60 광명테크노파크 E동 7층,www.drgemhealthcare.com,20030925,12,2026-07-09T22:32:24
00683061,한라캐스트,125490,오종두,303,인천광역시 남동구 은봉로105번길 59,hlcast.co.kr/kor/,20050501,12,2026-07-09T22:32:24
01957909,삼성스팩13호,0115H0,성상환,66199,서울특별시 서초구 서초대로74길 11,,20250918,12,2026-07-09T22:32:25
01724709,케이비제25호기업인수목적,455250,전현식,66199,"서울특별시 영등포구 여의대방로67길 10, 405호",,20230314,12,2026-07-09T22:32:25
01584934,핑거스토리,417180,라현성,63991,"서울특별시 강남구 테헤란로 325, 15층 (역삼동, 어반벤치빌딩)",www.mootoon.co.kr,20180308,12,2026-07-09T22:32:25
01259418,대보마그네틱,290670,이준각,28909,경기도 화성시 팔탄면 현대기아로 25-13,www.daebo.com,19941229,12,2026-07-09T22:32:26
00486875,우양,103840,"이구열, 박경훈(공동대표이사)",103,충청남도 서천군 장항읍 장산로 357,foodkorea.com,19920401,12,2026-07-09T22:32:26
00356370,LG생활건강,051900,이선주,20422,서울특별시 중구 후암로 98 LG서울역빌딩,www.lghnh.com,20010403,12,2026-07-09T22:32:26
00220109,알파AI,043100,문성민,27192,경기 평택시 서탄면 금암리 34-6,www.solco.co.kr,19950712,12,2026-07-09T22:32:27
00367695,에이전트AI,060900,"염제우, 조헌정 각자대표이사",351,전라남도 영광군 영광읍 그린테크로 23 -,www.agentai.xyz,19970228,12,2026-07-09T22:32:27
01571107,오픈엣지테크놀로지,394280,이성현,582,서울특별시 강남구 역삼로 114 현죽빌딩 12층,www.openedges.com,20171206,12,2026-07-09T22:32:27
01946532,삼성스팩12호,0096B0,김영제,64999,서울특별시 서초구 서초대로74길 11,,20250807,12,2026-07-09T22:32:27
00560982,바이오솔루션,086820,이정선,211,"서울특별시 노원구 공릉로 232 5층 (공릉동, 서울테크노파크)",www.biosolutions.co.kr/,20000114,12,2026-07-09T22:32:28
01885222,대신밸류리츠,0030R0,김광진,642,서울특별시 중구 삼일대로 343,www.daishinvaluereit.com/,20241023,08,2026-07-09T22:32:28
01267967,마이크로디지탈,305090,김경남,271,경기도 성남시 분당구 판교역로 225-15 업무B동 6층,www.md-best.com,20020802,12,2026-07-09T22:32:28
01696451,대신밸런스제14호기업인수목적,442310,박규상,661,서울특별시 중구 삼일대로 343 대신파이낸스센터,,20220819,12,2026-07-09T22:32:29
01677678,교보13호기업인수목적,440790,최윤석,66199,"서울특별시 영등포구 의사당대로 97, 17층",,20220729,12,2026-07-09T22:32:29
01867758,한화비전,489790,김기철,264,경기도 성남시 분당구 판교로319번길 6,www.hanwhavision.com,20240902,12,2026-07-09T22:32:29
00693554,티케이케미칼,104480,박근숙,20501,대구광역시 북구  원대로 128 연우빌딩 3층,www.tkchemi.co.kr,20071109,12,2026-07-09T22:32:30
00349097,케이티스카이라이프,053210,지정용,60229,"서울특별시 마포구 매봉산로 758층, 9층",www.ktskylife.co.kr,20010112,12,2026-07-09T22:32:30
00422895,세이브존I&C,067830,이상준,47111,서울특별시 노원구  한글비석로 57 (하계동),www.savezone.co.kr,20020508,12,2026-07-09T22:32:30
00122205,졸스,018700,배정현,464,"경기도 수원시 영통구 대학3로 1 5층 (이의동, 광교K타워)",corp.jolse.co.kr/kr,19851227,12,2026-07-09T22:32:31
00372873,KTis,058860,양율모,63991,서울특별시 영등포구 여의대로 14 케이티빌딩 10층,www.ktis.co.kr,20010627,12,2026-07-09T22:32:31
00537832,푸른로보틱스,094940,함현철,263,서울특별시 서초구 효령로60길 23-10 (주)푸른빌딩 2층,www.puloon.co.kr,19970724,12,2026-07-09T22:32:31
00372882,KTcs,058850,이창호,63991,대전광역시 서구 갈마로 160,www.ktcs.co.kr,20010702,12,2026-07-09T22:32:31
01116265,카티스,140430,김승수,620,경기도 안양시 동안구 벌말로 114 경기도 안양시 동안구 벌말로 114,CATIS.CO.KR,20060125,12,2026-07-09T22:32:32
00571483,오이솔루션,138080,박용관,26410,광주광역시 북구 첨단연신로30번길 53 -,www.oesolution.com,20030807,12,2026-07-09T22:32:32
01512575,코어라인소프트,384470,김진국,58222,서울특별시 마포구 동교로19길 12 -,www.corelinesoft.com,20120917,12,2026-07-09T22:32:32
01506617,쓰리빌리언,394800,금창원,701,"서울특별시 강남구 테헤란로 415 8층(삼성동, 엘7호텔스강남타워)",3billion.io,20161010,12,2026-07-09T22:32:33
00874937,탑선,180060,윤정택,289,전라남도 장성군 동화면 전자농공단지길 32,topsun.kr,20081007,12,2026-07-09T22:32:33
00356839,메디콕스,054180,조태용,31114,서울특별시 강남구 역삼로19길 26 -,www.megabion.co.kr,19990126,12,2026-07-09T22:32:33
01817920,페스카로,0015S0,홍석민,739,"경기도 수원시 영통구 광교중앙로266번길 40, 4층(하동, 에스케이법조타운) &nbsp",www.fescaro.com,20160714,12,2026-07-09T22:32:34
00100939,강남제비스코,000860,김재현,20411,"부산광역시 부산진구 중앙대로 639 18층(범천동, 엠디엠타워)",www.jevisco.com,19520716,12,2026-07-09T22:32:34
00135777,신대양제지,016590,"권혁홍, 권택환 (각자대표이사)",172,경기도 안산시 단원구 별망로 129 -,www.dygroup.co.kr,19821217,12,2026-07-09T22:32:34
00229021,인성정보,033230,조승필,62021,서울특별시 강남구 테헤란로 301 삼정빌딩 9층,www.insunginfo.co.kr,19920210,12,2026-07-09T22:32:35
00146296,일신석재,007110,조용철,466,서울특별시 강동구 성내로 19 서경빌딩 6층,www.ilshinstone.co.kr,19710226,12,2026-07-09T22:32:35
00562360,에코볼트,097780,한재관,303,충청남도 아산시 음봉면 산동로 433-31 -,www.s-mac.co.kr,20041118,12,2026-07-09T22:32:35
01219155,네오크레마,311390,이준우 (단독대표이사),108,"서울특별시 강남구 언주로93길 27 12층(역삼동, 아시아미디어센터)",www.cremar.co.kr,20070108,12,2026-07-09T22:32:35
01326279,아이엘,307180,송성근,284,충청남도 천안시 동남구 수신면 장산동길 32 아이엘사이언스 천안공장,il.co.kr,20180831,12,2026-07-09T22:32:36
01534577,청담글로벌,362320,최석주,46443,서울특별시 강남구 언주로 735 16층,www.chungdamgroup.com/,20171114,12,2026-07-09T22:32:36
00114154,디와이덕양,024900,"윤성희, 배운교",303,울산광역시 북구  효암로 366,www.duckyang.co.kr,19770711,12,2026-07-09T22:32:36
01965324,삼성에피스홀딩스,0126Z0,김경아,64992,인천광역시 연수구 송도교육로 76 삼성에피스홀딩스,www.samsungepisholdings.com,20251103,12,2026-07-09T22:32:37
00390408,인크레더블버즈,064090,성효중,468,서울특별시 강남구 테헤란로63길 11 3층,inkrediblebuzz.com,19910930,12,2026-07-09T22:32:37
01141599,아리바이오LAB,261780,정재준,70113,"경기도 성남시 중원구 둔촌대로 560,  406,407호(상대원동, 벽산테크노피아)",www.chavaccine.com,20000609,12,2026-07-09T22:32:37
00154426,아이에이치큐,003560,박종철,591,서울특별시 강서구 강서로 501-8 (가양동),www.ihq.co.kr,19620824,12,2026-07-09T22:32:38
00137207,유니켐,011330,이종완,303,경기도 안산시 단원구 해봉로 38,www.uni-chem.net,19760427,12,2026-07-09T22:32:38
00109268,대동스틸,048470,임주희,467,인천광역시 남동구 앵고개로622번길 29 남동공단 165B-1L 고잔동,WWW.DAEDONGSTEEL.CO.KR,19730814,12,2026-07-09T22:32:38
00426086,티케이지휴켐스,069260,김우찬,2049,서울특별시 중구 마른내로 27 타워107 15층,tkg.huchems.com,20020915,12,2026-07-09T22:32:39
00303703,CS,065770,"최규훈, 김태연(각자 대표이사)",2642,경기도 성남시 분당구 판교로228번길 15 윈스동 8층(삼평동 판교세븐벤처밸리1),www.cs-holdings.co.kr,19990203,12,2026-07-09T22:32:39
00936787,애경케미칼,161000,김성완,201,서울특별시 마포구 양화로 188 9층(동교동),www.aekyungchemical.co.kr,20120903,12,2026-07-09T22:32:39
00336817,HLB제약,047920,박재형,70111,경기도 남양주시 경강로 27,www.hlbpharma.co.kr,19980423,12,2026-07-09T22:32:39
00899459,레이언스,228850,서영권,27111,경기도 화성시 삼성1로1길 14 &nbsp,www.rayence.com,20110502,12,2026-07-09T22:32:40
00522007,크리스에프앤씨,110790,우진석 (단독대표),1419,서울특별시 강남구 도곡로 176,www.creas.co.kr,19980806,12,2026-07-09T22:32:40
00108649,TPC로보틱스,048770,"엄주섭, 엄재윤",29142,인천광역시 서구 갑문2로 39 (오류동) 단해창도클러스터,www.TPCpage.com,19790123,12,2026-07-09T22:32:40
00287812,에코심플렉스,038870,송효순,741,서울특별시 강서구 마곡중앙14로 38 5층,www.ecoenergyholdings.com,19970804,12,2026-07-09T22:32:41
00526951,신화프리텍,095190,배진기,259,경상남도 창원시 성산구 웅남로 767 (남산동),www.yesemk.com,20030320,12,2026-07-09T22:32:41
01157846,바이오포트,188040,김성구,108,부산광역시 기장군 장안읍 반룡산단1로 36,www.biopk.co.kr,20041111,12,2026-07-09T22:32:41
00149770,중앙에너비스,000440,"한상열, 한상은 (각자 대표이사)",46712,서울특별시 용산구  한남대로 82,www.enervis.co.kr,19461008,12,2026-07-09T22:32:42
00516246,알에프세미,096610,반재용,2612,전북특별자치도 완주군 봉동읍 완주산단6로 12 알에프세미 전주1공장,www.rfsemi.co.kr,19991022,12,2026-07-09T22:32:42
00116806,하스코,012760,김동후,30,경기도 안성시 공단1로 121 (신건지동),www.has-co.co.kr,19771207,12,2026-07-09T22:32:42
00442631,태양기계,116100,박경희,30320,경기도 화성시 팔탄면 푸른들판로 843-24,www.sun-mc.co.kr,19900501,12,2026-07-09T22:32:43
00197759,미래산업,025560,이창재,27219,충청남도 천안시 서북구 백석공단7로 65 (백석동),www.mirae.co.kr,19901226,12,2026-07-09T22:32:43
